Date,Price,1d Price_C,5d Price_C,10d Price_C,T10Y2Y,T10Y2Y_C,S&P500 Close,1d S&P500 Close_C,5d S&P500 Close_C,10d S&P500 Close_C,University of Michigan Consumer,M2,Average Weekly Hours of Production,Building Permits,Manufacturers' New Orders Durable Goods,Real personal income excluding current transfer receipts,"All Employees, Total Nonfarm",Industrial Production Index,Inventories to Sales Ratios,Label
2002/5/31,8.19,-0.004860267,-0.034198113,-0.038732394,1.86,-0.03,1067.140015,0.002329364,-0.015389947,-0.035650017,96.9,4759.975,40.4,1716,171852,9733.6,130634,92.1771,1.35,Extremely High Point
2002/6/3,8.23,0.004884005,-0.017899761,-0.036299766,1.87,0.01,1040.680054,-0.02479521,-0.03980356,-0.046891555,92.4,4759.975,40.4,1758,171852,9733.6,130684,92.1771,1.35,Extremely High Point
2002/6/4,8.07,-0.019441069,-0.034688995,-0.049469965,1.91,0.04,1040.689941,9.50E-06,-0.031510964,-0.036291128,92.4,4759.975,40.4,1758,171852,9733.6,130684,92.1771,1.35,High Point
2002/6/5,8.02,-0.006195787,-0.030229746,-0.045238095,1.92,0.01,1049.900024,0.008849978,-0.016634518,-0.033259052,92.4,4759.975,40.4,1758,171852,9733.6,130684,92.1771,1.35,Little High Point
2002/6/6,8.06,0.004987531,-0.020656136,-0.04047619,1.91,-0.01,1029.150024,-0.019763787,-0.033353379,-0.061918853,92.4,4759.975,40.4,1758,171852,9733.6,130684,92.1771,1.35,Extremely High Point
2002/6/7,7.96,-0.012406948,-0.028083028,-0.061320755,1.94,0.03,1027.530029,-0.00157411,-0.03711789,-0.051936594,92.4,4759.975,40.4,1758,171852,9733.6,130684,92.1771,1.35,Extremely High Point
2002/6/10,7.94,-0.002512563,-0.035236938,-0.052505967,1.92,-0.02,1030.73999,0.003123958,-0.009551508,-0.048974884,92.4,4759.975,40.4,1758,171852,9733.6,130684,92.1771,1.35,Extremely High Point
2002/6/11,7.92,-0.002518892,-0.018587361,-0.052631579,1.93,0.01,1013.599976,-0.016628844,-0.026030774,-0.056721484,92.4,4759.975,40.4,1758,171852,9733.6,130684,92.1771,1.35,Extremely High Point
2002/6/12,7.89,-0.003787879,-0.016209476,-0.045949214,1.93,0,1020.26001,0.006570673,-0.028231273,-0.044396177,92.4,4759.975,40.4,1758,171852,9733.6,130684,92.1771,1.35,Extremely High Point
2002/6/13,7.87,-0.002534854,-0.023573201,-0.043742406,1.94,0.01,1009.559998,-0.010487534,-0.019035151,-0.051753644,92.4,4759.975,40.4,1758,171852,9733.6,130684,92.1771,1.35,Extremely High Point
2002/6/14,7.79,-0.010165184,-0.021356784,-0.048840049,1.91,-0.03,1007.27002,-0.002268293,-0.019717194,-0.056103224,92.4,4759.975,40.4,1758,171852,9733.6,130684,92.1771,1.35,High Point
2002/6/17,7.7,-0.011553273,-0.0302267,-0.064398542,1.93,0.02,1036.170044,0.028691437,0.005268112,-0.004333714,92.4,4759.975,40.4,1758,171852,9733.6,130684,92.1771,1.35,Little High Point
