,Date,Adj Close,Δ% next 10d,Current Status,Investing State
4429,16/4/2014,11.08,0.014440433,low,0
4430,17/4/2014,11.12,0.008992806,low,0
4431,18/4/2014,11.11,0.00720072,low,0
4432,21/4/2014,11.13,0.002695418,low,0
4433,22/4/2014,11.19,0.0,none,0
4434,23/4/2014,11.18,0.006261181,low,0
4435,24/4/2014,11.19,0.0,none,0
4436,25/4/2014,11.16,0.008960573,low,0
4437,28/4/2014,11.18,0.010733453,low,0
4438,29/4/2014,11.24,0.006227758,low,0
4439,30/4/2014,11.24,-0.001779359,high,0
4440,2/5/2014,11.22,0.002673797,low,0
4441,5/5/2014,11.19,0.00357462,low,0
4442,6/5/2014,11.16,0.001792115,low,0
4443,7/5/2014,11.19,0.004468275,low,0
4444,8/5/2014,11.25,0.000888889,low,0
4445,9/5/2014,11.19,0.008042895,low,0
4446,12/5/2014,11.26,0.003552398,low,0
4447,13/5/2014,11.3,0.001769912,low,0
4448,14/5/2014,11.31,-0.000884173,high,0
4449,15/5/2014,11.22,0.009803922,low,0
4450,16/5/2014,11.25,0.004444444,low,0
4451,19/5/2014,11.23,0.006233304,low,0
4452,20/5/2014,11.18,0.012522361,low,0
4453,21/5/2014,11.24,0.009786477,low,0
4454,22/5/2014,11.26,0.013321492,low,0
4455,23/5/2014,11.28,0.010638298,low,0
4456,26/5/2014,11.3,0.009734513,low,0
4457,27/5/2014,11.32,0.003533569,low,0
4458,28/5/2014,11.3,0.003539823,low,0
4459,29/5/2014,11.33,0.005295675,low,0
4460,30/5/2014,11.3,0.007079646,low,0
4461,3/6/2014,11.3,0.009734513,low,0
4462,4/6/2014,11.32,0.012367491,low,0
4463,5/6/2014,11.35,0.014977974,low,0
4464,6/6/2014,11.41,0.01051709,low,0
4465,9/6/2014,11.4,0.00877193,low,0
4466,10/6/2014,11.41,0.005258545,low,0
4467,11/6/2014,11.36,0.007922535,low,0
4468,12/6/2014,11.34,0.007054674,low,0
4469,13/6/2014,11.39,0.003511853,low,0
4470,16/6/2014,11.38,0.001757469,low,0
4471,17/6/2014,11.41,0.007011394,low,0
4472,18/6/2014,11.46,0.004363002,low,0
4473,19/6/2014,11.52,0.005208333,low,0
4474,20/6/2014,11.53,0.002601908,low,0
4475,23/6/2014,11.5,0.0,none,0
4476,24/6/2014,11.47,-0.003487358,high,0
4477,25/6/2014,11.45,-0.000873362,high,0
4478,26/6/2014,11.42,-0.00525394,high,0
4479,27/6/2014,11.43,-0.003499563,high,0
4480,30/6/2014,11.4,0.004385965,low,0
4481,1/7/2014,11.49,-0.00435161,high,0
4482,2/7/2014,11.51,0.002606429,low,0
4483,3/7/2014,11.58,-0.014680484,high,0
4484,4/7/2014,11.56,-0.009515571,high,0
4485,7/7/2014,11.5,-0.007826087,high,0
4486,8/7/2014,11.43,0.002624672,low,0
4487,9/7/2014,11.44,0.005244755,low,0
4488,10/7/2014,11.36,0.006161972,low,0
4489,11/7/2014,11.39,0.004389816,low,0
4490,14/7/2014,11.45,-0.002620087,high,0
4491,15/7/2014,11.44,-0.003496503,high,0
4492,16/7/2014,11.54,-0.025129983,high,0
4493,17/7/2014,11.41,-0.019281332,high,0
4494,18/7/2014,11.45,-0.022707424,high,0
4495,21/7/2014,11.41,-0.024539877,high,0
4496,22/7/2014,11.46,-0.032286213,bit high,0
4497,24/7/2014,11.5,-0.039130435,bit high,0
4498,25/7/2014,11.43,-0.029746282,bit high,0
4499,28/7/2014,11.44,-0.024475524,high,0
4500,29/7/2014,11.42,-0.024518389,high,0
4501,30/7/2014,11.4,-0.018421053,high,0
4502,31/7/2014,11.25,-0.001777778,high,0
4503,1/8/2014,11.19,0.002680965,low,0
4504,4/8/2014,11.19,0.009830206,low,0
4505,5/8/2014,11.13,0.019766397,low,0
4506,6/8/2014,11.09,0.022542831,low,0
4507,7/8/2014,11.05,0.029864253,bit low,0
4508,8/8/2014,11.09,0.021641118,low,0
4509,11/8/2014,11.16,0.021505376,low,0
4510,12/8/2014,11.14,0.026032316,bit low,0
4511,13/8/2014,11.19,0.021447721,low,0
4512,14/8/2014,11.23,0.013357079,low,0
4513,15/8/2014,11.22,0.016042781,low,0
4514,18/8/2014,11.3,0.010619469,low,0
4515,19/8/2014,11.35,0.003524229,low,0
4516,20/8/2014,11.34,0.008818342,low,0
4517,21/8/2014,11.38,0.005272408,low,0
4518,22/8/2014,11.33,0.0070609,low,0
4519,25/8/2014,11.4,-0.007894737,high,0
4520,26/8/2014,11.43,-0.007874016,high,0
4521,27/8/2014,11.43,-0.006999125,high,0
4522,28/8/2014,11.38,-0.003514938,high,0
4523,29/8/2014,11.4,-0.005263158,high,0
4524,1/9/2014,11.42,-0.001751313,high,0
4525,2/9/2014,11.39,0.003511853,low,0
4526,3/9/2014,11.44,0.006118881,low,0
4527,4/9/2014,11.44,0.006118881,low,0
4528,5/9/2014,11.41,0.002629273,low,0
4529,9/9/2014,11.31,0.006189213,low,0
4530,10/9/2014,11.34,0.007936508,low,0
4531,11/9/2014,11.35,-0.007048458,high,0
4532,12/9/2014,11.34,-0.002645503,high,0
4533,15/9/2014,11.34,0.000881834,low,0
4534,16/9/2014,11.4,-0.009649123,high,0
4535,17/9/2014,11.43,-0.020997375,high,0
4536,18/9/2014,11.51,-0.036490009,bit high,0
4537,19/9/2014,11.51,-0.034752389,bit high,0
4538,22/9/2014,11.44,-0.02534965,high,0
4539,23/9/2014,11.38,-0.032513181,bit high,0
4540,24/9/2014,11.43,-0.02712161,high,0
4541,25/9/2014,11.27,-0.026619343,high,0
4542,26/9/2014,11.31,-0.051282051,bit high,0
4543,29/9/2014,11.35,-0.057268722,bit high,0
4544,30/9/2014,11.29,-0.069087688,bit high,0
4545,1/10/2014,11.19,-0.062555853,bit high,0
4546,2/10/2014,11.09,-0.039675383,bit high,0
4547,3/10/2014,11.11,-0.0360036,bit high,0
4548,6/10/2014,11.15,-0.024215247,high,0
4549,7/10/2014,11.01,-0.014532243,high,0
4550,8/10/2014,11.12,-0.01618705,high,0
4551,9/10/2014,10.97,0.002734731,low,0
4552,13/10/2014,10.73,0.022367195,low,0
4553,14/10/2014,10.7,0.035514019,bit low,0
4554,15/10/2014,10.51,0.055185538,bit low,0
4555,16/10/2014,10.49,0.057197331,bit low,0
4556,17/10/2014,10.65,0.056338028,bit low,0
4557,20/10/2014,10.71,0.046685341,bit low,0
4558,21/10/2014,10.88,0.029411765,bit low,0
4559,22/10/2014,10.85,0.041474654,bit low,0
4560,23/10/2014,10.94,0.035648995,bit low,0
4561,24/10/2014,11.0,0.032727273,bit low,0
4562,27/10/2014,10.97,0.036463081,bit low,0
4563,28/10/2014,11.08,0.027978339,bit low,0
4564,29/10/2014,11.09,0.027953111,bit low,0
4565,30/10/2014,11.09,0.027953111,bit low,0
4566,31/10/2014,11.25,0.015111111,low,0
4567,3/11/2014,11.21,0.019625335,low,0
4568,4/11/2014,11.2,0.028571429,bit low,0
4569,5/11/2014,11.3,0.021238938,low,0
4570,6/11/2014,11.33,0.022947926,low,0
4571,7/11/2014,11.36,0.025528169,bit low,0
4572,10/11/2014,11.37,0.023746702,low,0
4573,11/11/2014,11.39,0.021071115,low,0
4574,12/11/2014,11.4,0.022807018,low,0
4575,13/11/2014,11.4,0.021929825,low,0
4576,14/11/2014,11.42,0.021891419,low,0
4577,17/11/2014,11.43,0.019247594,low,0
4578,18/11/2014,11.52,0.016493056,low,0
4579,19/11/2014,11.54,0.016464471,low,0
4580,20/11/2014,11.59,0.006902502,low,0
4581,21/11/2014,11.65,0.006008584,low,0
4582,24/11/2014,11.64,0.003436426,low,0
4583,25/11/2014,11.63,0.005159071,low,0
4584,26/11/2014,11.66,-0.012006861,high,0
4585,27/11/2014,11.65,-0.007725322,high,0
4586,28/11/2014,11.67,-0.023136247,high,0
4587,1/12/2014,11.65,-0.02832618,high,0
4588,2/12/2014,11.71,-0.040136635,bit high,0
4589,3/12/2014,11.73,-0.028985507,bit high,0
4590,4/12/2014,11.67,0.001713796,low,0
4591,5/12/2014,11.72,-0.002559727,high,0
4592,8/12/2014,11.68,0.007705479,low,0
4593,9/12/2014,11.69,0.010265184,low,0
4594,10/12/2014,11.52,0.026909722,bit low,0
4595,11/12/2014,11.56,0.021626298,low,0
4596,12/12/2014,11.4,0.037719298,bit low,0
4597,15/12/2014,11.32,0.045053004,bit low,0
4598,16/12/2014,11.24,0.052491103,bit low,0
4599,17/12/2014,11.39,0.031606673,bit low,0
4600,18/12/2014,11.69,-0.003421728,high,0
4601,19/12/2014,11.69,-0.011120616,high,0
4602,22/12/2014,11.77,-0.024638912,high,0
4603,23/12/2014,11.81,-0.017781541,high,0
4604,24/12/2014,11.83,-0.001690617,high,0
4605,25/12/2014,11.81,-0.00592718,high,0
4606,26/12/2014,11.83,-0.016060862,high,0
4607,27/12/2014,11.83,-0.01183432,high,0
4608,29/12/2014,11.83,-0.019442096,high,0
4609,30/12/2014,11.75,-0.019574468,high,0
4610,31/12/2014,11.65,-0.007725322,high,0
4611,5/1/2015,11.56,-0.000865052,high,0
4612,6/1/2015,11.48,0.013066202,low,0
4613,7/1/2015,11.6,0.000862069,low,0
4614,8/1/2015,11.81,-0.011007621,high,0
4615,9/1/2015,11.74,-0.007666099,high,0
4616,12/1/2015,11.64,0.0,none,0
4617,13/1/2015,11.69,-0.015397776,high,0
4618,14/1/2015,11.6,-0.013793103,high,0
4619,15/1/2015,11.52,0.003472222,low,0
4620,16/1/2015,11.56,-0.009515571,high,0
4621,19/1/2015,11.55,0.001731602,low,0
4622,20/1/2015,11.63,0.002579536,low,0
4623,21/1/2015,11.61,0.0,none,0
4624,22/1/2015,11.68,0.000856164,low,0
4625,23/1/2015,11.65,-0.000858369,high,0
4626,26/1/2015,11.64,-0.000859107,high,0
4627,27/1/2015,11.51,0.017376195,low,0
4628,28/1/2015,11.44,0.027097902,bit low,0
4629,29/1/2015,11.56,0.027681661,bit low,0
4630,30/1/2015,11.45,0.037554585,bit low,0
4631,2/2/2015,11.57,0.030250648,bit low,0
4632,3/2/2015,11.66,0.028301887,bit low,0
4633,4/2/2015,11.61,0.049956934,bit low,0
4634,5/2/2015,11.69,0.03849444,bit low,0
4635,6/2/2015,11.64,0.043814433,bit low,0
4636,9/2/2015,11.63,0.050730868,bit low,0
4637,10/2/2015,11.71,0.033304868,bit low,0
4638,11/2/2015,11.75,0.026382979,bit low,0
4639,12/2/2015,11.88,0.016835017,low,0
4640,13/2/2015,11.88,0.005050505,low,0
4641,16/2/2015,11.92,0.006711409,low,0
4642,17/2/2015,11.99,-0.01501251,high,0
4643,24/2/2015,12.19,-0.028712059,bit high,0
4644,25/2/2015,12.14,-0.015650741,high,0
4645,26/2/2015,12.15,-0.017283951,high,0
4646,2/3/2015,12.22,-0.010638298,high,0
4647,3/3/2015,12.1,-0.004958678,high,0
4648,4/3/2015,12.06,0.008291874,low,0
4649,5/3/2015,12.08,0.005794702,low,0
4650,6/3/2015,11.94,0.02680067,bit low,0
4651,9/3/2015,12.0,0.019166667,low,0
4652,10/3/2015,11.81,0.027942422,bit low,0
4653,11/3/2015,11.84,0.008445946,low,0
4654,12/3/2015,11.95,-0.005020921,high,0
4655,13/3/2015,11.94,-0.004187605,high,0
4656,16/3/2015,12.09,-0.004962779,high,0
4657,17/3/2015,12.04,-0.008305648,high,0
4658,18/3/2015,12.16,-0.018914474,high,0
4659,19/3/2015,12.15,-0.01399177,high,0
4660,20/3/2015,12.26,-0.022838499,high,0
4661,23/3/2015,12.23,-0.009811938,high,0
4662,24/3/2015,12.14,0.00247117,low,0
4663,25/3/2015,11.94,0.020938023,low,0
4664,26/3/2015,11.89,0.030277544,bit low,0
4665,27/3/2015,11.89,0.027754415,bit low,0
4666,30/3/2015,12.03,0.018287614,low,0
4667,31/3/2015,11.94,0.025963149,bit low,0
4668,1/4/2015,11.93,0.013411567,low,0
4669,2/4/2015,11.98,0.011686144,low,0
4670,7/4/2015,11.98,0.021702838,low,0
4671,8/4/2015,12.11,0.015689513,low,0
4672,9/4/2015,12.17,0.009860312,low,0
4673,10/4/2015,12.19,0.008203445,low,0
4674,13/4/2015,12.25,-0.00244898,high,0
4675,14/4/2015,12.22,-0.000818331,high,0
4676,15/4/2015,12.25,-0.013877551,high,0
4677,16/4/2015,12.25,-0.017959184,high,0
4678,17/4/2015,12.09,0.004135649,low,0
4679,20/4/2015,12.12,-0.00660066,high,0
4680,21/4/2015,12.24,-0.017973856,high,0
4681,22/4/2015,12.3,-0.017886179,high,0
4682,23/4/2015,12.29,-0.006509357,high,0
4683,24/4/2015,12.29,-0.006509357,high,0
4684,27/4/2015,12.22,-0.003273322,high,0
4685,28/4/2015,12.21,-0.003276003,high,0
4686,29/4/2015,12.08,0.014072848,low,0
4687,30/4/2015,12.03,0.018287614,low,0
4688,4/5/2015,12.14,0.011532125,low,0
4689,5/5/2015,12.04,0.023255814,low,0
4690,6/5/2015,12.02,0.024958403,bit low,0
4691,7/5/2015,12.08,0.020695364,low,0
4692,8/5/2015,12.21,0.008190008,low,0
4693,11/5/2015,12.21,0.009009009,low,0
4694,12/5/2015,12.18,0.009031199,low,0
4695,13/5/2015,12.17,0.018077239,low,0
4696,14/5/2015,12.25,0.010612245,low,0
4697,15/5/2015,12.25,0.006530612,low,0
4698,18/5/2015,12.28,0.008143322,low,0
4699,19/5/2015,12.32,0.00487013,low,0
4700,20/5/2015,12.32,0.008116883,low,0
4701,21/5/2015,12.33,0.00405515,low,0
4702,22/5/2015,12.31,-0.000812348,high,0
4703,25/5/2015,12.32,-0.000811688,high,0
4704,26/5/2015,12.29,0.002441009,low,0
4705,27/5/2015,12.39,0.00322841,low,0
4706,28/5/2015,12.38,0.008077544,low,0
4707,29/5/2015,12.33,0.01054339,low,0
4708,1/6/2015,12.38,-0.001615509,high,0
4709,2/6/2015,12.38,0.004038772,low,0
4710,3/6/2015,12.42,0.001610306,low,0
4711,4/6/2015,12.38,0.006462036,low,0
4712,5/6/2015,12.3,0.015447154,low,0
4713,8/6/2015,12.31,0.016246954,low,0
4714,9/6/2015,12.32,0.011363636,low,0
4715,10/6/2015,12.43,0.000804505,low,0
4716,11/6/2015,12.48,-0.00400641,high,0
4717,12/6/2015,12.46,-0.025682183,high,0
4718,15/6/2015,12.36,-0.016990291,high,0
4719,16/6/2015,12.43,-0.012872084,high,0
4720,17/6/2015,12.44,-0.014469453,high,0
4721,18/6/2015,12.46,-0.017656501,high,0
4722,22/6/2015,12.49,-0.027221777,high,0
4723,23/6/2015,12.51,-0.030375699,bit high,0
4724,24/6/2015,12.46,-0.041733547,bit high,0
4725,25/6/2015,12.44,-0.032154341,bit high,0
4726,26/6/2015,12.43,-0.006436042,high,0
4727,29/6/2015,12.14,0.02306425,low,0
4728,30/6/2015,12.15,0.021399177,low,0
4729,1/7/2015,12.27,0.018744906,low,0
4730,2/7/2015,12.26,0.019575856,low,0
4731,3/7/2015,12.24,0.024509804,low,0
4732,6/7/2015,12.15,0.02962963,bit low,0
4733,7/7/2015,12.13,0.029678483,bit low,0
4734,8/7/2015,11.94,0.048576214,bit low,0
4735,9/7/2015,12.04,0.037375415,bit low,0
4736,13/7/2015,12.35,0.000809717,low,0
4737,14/7/2015,12.42,0.006441224,low,0
4738,15/7/2015,12.41,0.014504432,low,0
4739,16/7/2015,12.5,0.0112,low,0
4740,17/7/2015,12.5,0.0176,low,0
4741,20/7/2015,12.54,0.013556619,low,0
4742,21/7/2015,12.51,0.01518785,low,0
4743,22/7/2015,12.49,0.024019215,low,0
4744,23/7/2015,12.52,0.012779553,low,0
4745,24/7/2015,12.49,0.013610889,low,0
4746,27/7/2015,12.36,0.033980583,bit low,0
4747,28/7/2015,12.5,0.0256,bit low,0
4748,29/7/2015,12.59,0.022239873,low,0
4749,30/7/2015,12.64,0.02056962,low,0
4750,31/7/2015,12.72,0.018867925,low,0
4751,3/8/2015,12.71,0.031471282,bit low,0
4752,4/8/2015,12.7,0.032283465,bit low,0
4753,5/8/2015,12.79,0.017200938,low,0
4754,6/8/2015,12.68,0.007097792,low,0
4755,7/8/2015,12.66,-0.015007899,high,0
4756,10/8/2015,12.78,-0.058685446,bit high,0
4757,11/8/2015,12.82,-0.059282371,bit high,0
4758,12/8/2015,12.87,-0.043512044,bit high,0
4759,13/8/2015,12.9,-0.026356589,high,0
4760,14/8/2015,12.96,-0.031635802,bit high,0
4761,17/8/2015,13.11,-0.050343249,bit high,0
4762,18/8/2015,13.11,-0.080091533,bit high,0
4763,19/8/2015,13.01,-0.056110684,bit high,0
4764,20/8/2015,12.77,-0.03367267,bit high,0
4765,21/8/2015,12.47,-0.025661588,high,0
4766,24/8/2015,12.03,0.013300083,low,0
4767,25/8/2015,12.06,0.035655058,bit low,0
4768,26/8/2015,12.31,0.004061738,low,0
4769,27/8/2015,12.56,-0.010350318,high,0
4770,28/8/2015,12.55,-0.007968127,high,0
4771,31/8/2015,12.45,-0.004819277,high,0
4772,1/9/2015,12.06,0.038971808,bit low,0
4773,2/9/2015,12.28,0.027687296,bit low,0
4774,3/9/2015,12.34,0.02350081,low,0
4775,4/9/2015,12.15,0.027160494,bit low,0
4776,7/9/2015,12.19,0.037735849,bit low,0
4777,8/9/2015,12.49,-0.001601281,high,0
4778,9/9/2015,12.36,0.016990291,low,0
4779,10/9/2015,12.43,0.004827031,low,0
4780,11/9/2015,12.45,0.007228916,low,0
4781,14/9/2015,12.39,-0.002421308,high,0
4782,15/9/2015,12.53,-0.011971269,high,0
4783,16/9/2015,12.62,-0.004754358,high,0
4784,17/9/2015,12.63,0.007125891,low,0
4785,18/9/2015,12.48,0.010416667,low,0
4786,21/9/2015,12.65,0.002371542,low,0
4787,22/9/2015,12.47,0.021651965,low,0
4788,23/9/2015,12.57,0.010342084,low,0
4789,24/9/2015,12.49,0.01521217,low,0
4790,25/9/2015,12.54,0.004784689,low,0
4791,30/9/2015,12.36,0.026699029,bit low,0
4792,1/10/2015,12.38,0.032310178,bit low,0
4793,2/10/2015,12.56,0.01910828,low,0
4794,5/10/2015,12.72,0.006289308,low,0
4795,6/10/2015,12.61,0.009516257,low,0
4796,7/10/2015,12.68,0.017350158,low,0
4797,8/10/2015,12.74,0.022762951,low,0
4798,12/10/2015,12.7,0.036220472,bit low,0
4799,13/10/2015,12.68,0.033911672,bit low,0
4800,14/10/2015,12.6,0.051587302,bit low,0
4801,15/10/2015,12.69,0.044129236,bit low,0
4802,16/10/2015,12.78,0.031298905,bit low,0
4803,19/10/2015,12.8,0.0359375,bit low,0
4804,20/10/2015,12.8,0.0328125,bit low,0
4805,21/10/2015,12.73,0.03692066,bit low,0
4806,22/10/2015,12.9,0.028682171,bit low,0
4807,23/10/2015,13.03,0.015349194,low,0
4808,26/10/2015,13.16,-0.001519757,high,0
4809,27/10/2015,13.11,0.005339436,low,0
4810,28/10/2015,13.25,-0.004528302,high,0
4811,29/10/2015,13.25,-0.012830189,high,0
4812,30/10/2015,13.18,-0.019726859,high,0
4813,2/11/2015,13.26,-0.012820513,high,0
4814,3/11/2015,13.22,-0.006051437,high,0
4815,4/11/2015,13.2,0.006818182,low,0
4816,5/11/2015,13.27,-0.003014318,high,0
4817,6/11/2015,13.23,0.003023432,low,0
4818,9/11/2015,13.14,0.01065449,low,0
4819,10/11/2015,13.18,0.001517451,low,0
4820,11/11/2015,13.19,0.00227445,low,0
4821,12/11/2015,13.08,0.012996942,low,0
4822,13/11/2015,12.92,0.030959752,bit low,0
4823,16/11/2015,13.09,0.014514897,low,0
4824,17/11/2015,13.14,0.02283105,low,0
4825,18/11/2015,13.29,0.009029345,low,0
4826,19/11/2015,13.23,-0.003779289,high,0
4827,20/11/2015,13.27,0.009796534,low,0
4828,23/11/2015,13.28,0.009036145,low,0
4829,24/11/2015,13.2,0.013636364,low,0
4830,25/11/2015,13.22,0.001512859,low,0
4831,26/11/2015,13.25,-0.000754717,high,0
4832,27/11/2015,13.32,-0.025525526,high,0
4833,30/11/2015,13.28,-0.016566265,high,0
4834,1/12/2015,13.44,-0.015625,high,0
4835,2/12/2015,13.41,-0.006711409,high,0
4836,3/12/2015,13.18,0.004552352,low,0
4837,4/12/2015,13.4,-0.023880597,high,0
4838,7/12/2015,13.4,-0.020149254,high,0
4839,8/12/2015,13.38,-0.012705531,high,0
4840,9/12/2015,13.24,0.006797583,low,0
4841,10/12/2015,13.24,0.004531722,low,0
4842,11/12/2015,12.98,0.024653313,bit low,0
4843,14/12/2015,13.06,0.019908116,low,0
4844,15/12/2015,13.23,0.018896447,low,0
4845,16/12/2015,13.32,0.006756757,low,0
4846,17/12/2015,13.24,0.004531722,low,0
4847,18/12/2015,13.08,-0.000764526,high,0
4848,21/12/2015,13.13,-0.002284844,high,0
4849,22/12/2015,13.21,-0.012869039,high,0
4850,23/12/2015,13.33,-0.040510128,bit high,0
4851,24/12/2015,13.3,-0.051879699,bit high,0
4852,25/12/2015,13.3,-0.047368421,bit high,0
4853,28/12/2015,13.32,-0.040540541,bit high,0
4854,29/12/2015,13.48,-0.072700297,bit high,0
4855,30/12/2015,13.41,-0.058165548,bit high,0
4856,31/12/2015,13.3,-0.066917293,bit high,0
4857,4/1/2016,13.07,-0.049732211,bit high,0
4858,5/1/2016,13.1,-0.047328244,bit high,0
4859,6/1/2016,13.04,-0.055981595,bit high,0
4860,7/1/2016,12.79,-0.035965598,bit high,0
4861,8/1/2016,12.61,-0.004758128,high,0
4862,11/1/2016,12.67,-0.01973165,high,0
4863,12/1/2016,12.78,-0.018779343,high,0
4864,13/1/2016,12.5,-0.0016,high,0
4865,14/1/2016,12.63,-0.010292953,high,0
4866,15/1/2016,12.41,0.025785657,bit low,0
4867,18/1/2016,12.42,0.026570048,bit low,0
4868,19/1/2016,12.48,0.025641026,bit low,0
4869,20/1/2016,12.31,0.024370431,low,0
4870,21/1/2016,12.33,0.02108678,low,0
4871,22/1/2016,12.55,-0.003187251,high,0
4872,25/1/2016,12.42,-0.016908213,high,0
4873,26/1/2016,12.54,-0.027910686,high,0
4874,27/1/2016,12.48,-0.008814103,high,0
4875,28/1/2016,12.5,0.0056,low,0
4876,29/1/2016,12.73,-0.014139827,high,0
4877,30/1/2016,12.75,-0.010980392,high,0
4878,1/2/2016,12.8,-0.00703125,high,0
4879,2/2/2016,12.61,-0.003965107,high,0
4880,3/2/2016,12.59,-0.003177125,high,0
4881,4/2/2016,12.51,0.016786571,low,0
4882,5/2/2016,12.21,0.037674038,bit low,0
4883,15/2/2016,12.19,0.049220673,bit low,0
4884,16/2/2016,12.37,0.032336297,bit low,0
4885,17/2/2016,12.57,0.012728719,low,0
4886,18/2/2016,12.55,0.016733068,low,0
4887,19/2/2016,12.61,0.003965107,low,0
4888,22/2/2016,12.71,-0.007081039,high,0
4889,23/2/2016,12.56,0.011942675,low,0
4890,24/2/2016,12.55,0.005577689,low,0
4891,25/2/2016,12.72,0.003930818,low,0
4892,26/2/2016,12.67,0.007103394,low,0
4893,1/3/2016,12.79,-0.004691165,high,0
4894,2/3/2016,12.77,0.000783085,low,0
4895,3/3/2016,12.73,0.004713276,low,0
4896,4/3/2016,12.76,-0.002351097,high,0
4897,7/3/2016,12.66,0.006319115,low,0
4898,8/3/2016,12.62,0.009508716,low,0
4899,9/3/2016,12.71,0.003147128,low,0
4900,10/3/2016,12.62,0.010301109,low,0
4901,11/3/2016,12.77,-0.000783085,high,0
4902,14/3/2016,12.76,-0.001567398,high,0
4903,15/3/2016,12.73,0.010212097,low,0
4904,16/3/2016,12.78,0.003912363,low,0
4905,17/3/2016,12.79,-0.001563722,high,0
4906,18/3/2016,12.73,0.011783189,low,0
4907,21/3/2016,12.74,0.009419152,low,0
4908,22/3/2016,12.74,0.0,none,0
4909,23/3/2016,12.75,0.000784314,low,0
4910,24/3/2016,12.75,-0.005490196,high,0
4911,25/3/2016,12.76,0.0,none,0
4912,28/3/2016,12.74,0.010204082,low,0
4913,29/3/2016,12.86,0.002332815,low,0
4914,30/3/2016,12.83,0.00233827,low,0
4915,31/3/2016,12.77,0.014878622,low,0
4916,1/4/2016,12.88,0.005434783,low,0
4917,6/4/2016,12.86,0.00466563,low,0
4918,7/4/2016,12.74,0.010204082,low,0
4919,8/4/2016,12.76,0.003918495,low,0
4920,11/4/2016,12.68,0.012618297,low,0
4921,12/4/2016,12.76,0.006269592,low,0
4922,13/4/2016,12.87,-0.001554002,high,0
4923,14/4/2016,12.89,-0.012412723,high,0
4924,15/4/2016,12.86,-0.011664075,high,0
4925,18/4/2016,12.96,-0.023148148,high,0
4926,19/4/2016,12.95,-0.022393822,high,0
4927,20/4/2016,12.92,-0.020123839,high,0
4928,21/4/2016,12.87,-0.010878011,high,0
4929,22/4/2016,12.81,-0.00078064,high,0
4930,25/4/2016,12.84,0.010903427,low,0
4931,26/4/2016,12.84,0.002336449,low,0
4932,27/4/2016,12.85,0.00311284,low,0
4933,28/4/2016,12.73,0.009426551,low,0
4934,29/4/2016,12.71,0.020456334,low,0
4935,3/5/2016,12.66,0.015007899,low,0
4936,4/5/2016,12.66,0.018167457,low,0
4937,5/5/2016,12.66,0.018167457,low,0
4938,6/5/2016,12.73,0.016496465,low,0
4939,9/5/2016,12.8,0.00546875,low,0
4940,10/5/2016,12.98,0.009244992,low,0
4941,11/5/2016,12.87,0.018648019,low,0
4942,12/5/2016,12.89,0.016291699,low,0
4943,13/5/2016,12.85,0.023346304,low,0
4944,16/5/2016,12.97,0.018504241,low,0
4945,17/5/2016,12.85,0.026459144,bit low,0
4946,18/5/2016,12.89,0.024049651,low,0
4947,19/5/2016,12.89,0.027152832,bit low,0
4948,20/5/2016,12.94,0.020865533,low,0
4949,23/5/2016,12.87,0.023310023,low,0
4950,24/5/2016,13.1,0.003816794,low,0
4951,25/5/2016,13.11,0.004576659,low,0
4952,26/5/2016,13.1,0.004580153,low,0
4953,27/5/2016,13.15,-0.018250951,high,0
4954,30/5/2016,13.21,-0.027252082,high,0
4955,31/5/2016,13.19,-0.025018954,high,0
4956,1/6/2016,13.2,-0.028030303,high,0
4957,2/6/2016,13.24,-0.033232628,bit high,0
4958,3/6/2016,13.21,-0.02346707,high,0
4959,4/6/2016,13.17,-0.016704632,high,0
4960,6/6/2016,13.15,-0.018250951,high,0
4961,7/6/2016,13.17,-0.008352316,high,0
4962,8/6/2016,13.16,-0.036474164,bit high,0
4963,13/6/2016,12.91,-0.033307514,bit high,0
4964,14/6/2016,12.85,-0.015564202,high,0
4965,15/6/2016,12.86,-0.002332815,high,0
4966,16/6/2016,12.83,0.011691348,low,0
4967,17/6/2016,12.8,0.01484375,low,0
4968,20/6/2016,12.9,0.00620155,low,0
4969,21/6/2016,12.95,0.001544402,low,0
4970,22/6/2016,12.91,0.006196747,low,0
4971,23/6/2016,13.06,-0.005359877,high,0
4972,24/6/2016,12.68,0.038643533,bit low,0
4973,27/6/2016,12.48,0.060096154,very low,1
4974,28/6/2016,12.65,0.045849802,bit low,0
4975,29/6/2016,12.83,0.031176929,bit low,0
4976,30/6/2016,12.98,0.01540832,low,0
4977,1/7/2016,12.99,0.017705928,low,0
4978,4/7/2016,12.98,0.016178737,low,0
4979,5/7/2016,12.97,0.025443331,bit low,0
4980,6/7/2016,12.99,0.020015396,low,0
4981,7/7/2016,12.99,0.023864511,low,0
4982,11/7/2016,13.17,0.011389522,low,0
4983,12/7/2016,13.23,0.009070295,low,0
4984,13/7/2016,13.23,0.006802721,low,0
4985,14/7/2016,13.23,0.005291005,low,0
4986,15/7/2016,13.18,0.007587253,low,0
4987,18/7/2016,13.22,-0.002269289,high,0
4988,19/7/2016,13.19,-0.004548901,high,0
4989,20/7/2016,13.3,-0.012030075,high,0
4990,21/7/2016,13.25,-0.005283019,high,0
4991,22/7/2016,13.3,-0.012030075,high,0
4992,25/7/2016,13.32,-0.01951952,high,0
